locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern
rs12364753	TAF6L	.	0.0	95.743	-0.3039437082951459	29.498139551043806	269	1	CREBBP	2	1.9205790454689249	0	0	.	0	0	.	31.114774888217585	protein_coding		s0_11
rs12364753	TMEM179B	.	0.0	111.788	-0.2425294385910862	28.3989099016639	268	0		5	1.9205790454689249	0	0	.	0	0	.	30.07695950854174	protein_coding		.
rs12364753	TMEM223	.	0.0	116.129	-0.2288129795515032	29.28586328677304	269	1	TRDN:omim	3	1.9205790454689249	0	0	.	0	0	.	30.977629352690457	protein_coding		.
rs12364753	TTC9C	.	0.0	52.455	-0.5986165400225908	29.025904042306166	268	0		2	1.9205790454689249	0	0	.	0	0	.	30.347866547752503	protein_coding		.
rs12364753	TUT1	.	0.0	100.569	-0.2834973706667019	29.23726470210116	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.874346376903382	protein_coding		.
rs12364753	UBXN1	.	0.0	3.441	-1.0493767387539956	28.3989099016639	268	0		5	1.9205790454689249	0	0	.	0	0	.	29.270112208378823	protein_coding		.
rs12364753	UQCC3	.	0.0	5.341	-1.0443984976707703	29.449814970337314	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.32599551813547	protein_coding		.
rs12364753	ZBTB3	.	0.0	76.485	-0.407039092317445	29.449814970337314	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.9633549234888	protein_coding		.
rs1260326	C2orf16	.	0.0	29.313	-0.8476360926993558	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.57108250381337	protein_coding		.
rs1260326	CCDC121	.	0.0	117.565	-0.224507760005519	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.19421083650721	protein_coding		s0__1
rs1260326	FNDC4	.	0.0	16.19	-0.9797195263092324	29.333195258061693	270	1	CAV1:coloc	3	1.9205790454689249	0	0	.	0	0	.	30.274054777221387	protein_coding		.
rs1260326	GCKR	.	0.0	11.234	-1.0162561577973446	29.28542228223344	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.189745169905024	protein_coding		.
rs1260326	GPN1	.	0.0	120.174	-0.2169641548368581	28.86354968917763	269	0		3	1.9205790454689249	0	0	.	0	0	.	30.5671645798097	protein_coding		.
rs1260326	IFT172	.	0.0	53.986	-0.5840314815532225	29.28542228223344	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.621969846149145	protein_coding		.
rs1260326	KRTCAP3	.	0.0	65.707	-0.4832361412237864	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.93548245528894	protein_coding		.
rs1260326	NRBP1	.	0.0	80.283	-0.3836176423537272	28.86354968917763	269	0		3	1.9205790454689249	0	0	.	0	0	.	30.40051109229283	protein_coding		.
rs1260326	PPM1G	.	0.0	98.518	-0.2919598402372019	28.800246978737302	272	3	CAV1:coloc;TLE3;VPS29:coloc	10	1.9205790454689249	0	0	.	0	0	.	30.428866183969028	protein_coding		.
rs1260326	ZNF512	.	0.0	74.896	-0.4173450633593537	28.495219983698576	270	1	TBX5	7	1.9205790454689249	0	0	.	0	0	.	29.998453965808142	protein_coding		.
rs1106399	CFLAR	.	0.0	112.317	-0.2407993731327218	28.86354968917763	269	0		3	1.9205790454689249	0	0	.	0	0	.	30.54332936151384	protein_coding		.
rs1106399	FAM126B	.	0.0	67.832	-0.4670095499651547	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.951709046547577	protein_coding		.
rs1106399	NDUFB3	.	0.0	67.596	-0.4687814874004656	29.54563532382249	270	1	CAV3:omim	2	1.9205790454689249	0	0	.	0	0	.	30.99743288189095	protein_coding		.
rs1106399	NIF3L1	.	0.0	114.51	-0.2338026031517982	29.218189159864693	272	3	CDKN2C;DCTD;DDX17:coloc	8	1.9205790454689249	0	0	.	0	0	.	30.90496560218181	protein_coding		.
rs1106399	ORC2	.	0.0	40.177	-0.7260543823488189	28.23957137395911	269	0		6	1.9205790454689249	0	0	.	0	0	.	29.43409603707921	protein_coding		.
rs1106399	PPIL3	.	0.0	114.76	-0.2330225426312996	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.18569605388143	protein_coding		s1__1
rs7537765	AGTRAP	.	0.0	91.162	-0.325159935073991	29.498139551043806	269	4	FARS2;NDRG4:coloc;SENP2:exome;ZNF391	5	1.9205790454689249	0	0	.	0	0	.	31.093558661438745	protein_coding		s0_11
rs7537765	C1orf167	.	0.0	65.459	-0.4851699689246582	28.665359233591147	265	0		0	1.9205790454689249	0	0	.	0	0	.	30.10076831013541	protein_coding		.
rs7537765	CLCN6	.	0.0	21.055	-0.9351864955565232	28.665359233591147	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.65075178350355	protein_coding		.
rs7537765	KIAA2013	.	0.0	99.181	-0.2891884447071811	28.248323892478112	265	0		2	1.9205790454689249	0	0	.	0	0	.	29.87971449323985	protein_coding		.
rs7537765	MTHFR	.	0.0	21.833	-0.927454430955986	28.456249659536155	265	0		1	1.9205790454689249	0	0	.	0	0	.	29.44937427404909	protein_coding		.
rs7537765	NPPA	.	0.0	20.537	-0.9402528871334308	28.97577120109287	267	2	OBSCN;PM20D1:exome	3	1.987182485793004	1	1	TBX5	0	0	.	30.02270079975244	protein_coding		.
rs7537765	NPPB	.	0.0	30.218	-0.8375487373685273	28.248323892478112	265	0		2	1.987182485793004	1	1	NKX2-5	0	0	.	29.397957640902582	protein_coding		.
rs7537765	PLOD1	.	0.0	106.959	-0.2591240738064643	27.27824700366952	266	1	CAND2	9	1.9205790454689249	0	0	.	0	0	.	28.93970197533197	protein_coding		.
rs246185	MRTFB	.	0.0	230.254	-0.070354541584332	29.498139551043806	269	0		1	1.9205790454689249	0	0	.	0	0	.	31.3483640549284	protein_coding		s1__1
rs2926743+rs2958149	ATP5F1B	.	0.0	70.729	-0.445861939289857	26.66720772012806	273	7	ALG10B;CACNA1C:omim;FGFR1;GJA1;SLC35F1;TBX3;TTN:exome	28	1.9205790454689249	0	0	.	0	0	.	28.14192482630713	protein_coding		.
rs2926743+rs2958149	BAZ2A	.	0.0	79.642	-0.3874537283515587	29.13470090800141	266	0		2	1.9205790454689249	0	0	.	0	0	.	30.667826225118773	protein_coding		.
rs2926743+rs2958149	HSD17B6	.	0.0	31.845	-0.819309957256022	29.82406298722853	267	1	GNPNAT1	1	1.9205790454689249	0	0	.	0	0	.	30.925332075441432	protein_coding		.
rs2926743+rs2958149	NACA	exome	3.1575936163711007	4.955	-1.045579550750119	29.498139551043806	269	3	ARHGAP24;CAV3:omim;SNTA1:omim	7	1.9205790454689249	0	0	.	0	0	.	33.530732662133715	protein_coding		s0111
rs2926743+rs2958149	PRIM1	.	0.0	10.98	-1.0178369795743476	28.714338629951527	266	0		4	1.9205790454689249	0	0	.	0	0	.	29.617080695846106	protein_coding		.
rs2926743+rs2958149	PTGES3	.	0.0	28.011	-0.8620437972872328	29.128070782233948	270	4	CAV3:omim;NR3C2;SLC6A4;TCF7L2	10	1.9205790454689249	0	0	.	0	0	.	30.18660603041564	protein_coding		.
rs10497520+rs151041685+rs34819099+rs72648998+rs7561149+rs922984	CCDC141	.	0.0	4.628	-1.0465128474553669	29.267711360222933	261	1	CAV3:omim	1	1.9205790454689249	0	0	.	0	0	.	30.14177755823649	protein_coding		.
rs10497520+rs151041685+rs34819099+rs72648998+rs7561149+rs922984	TTN	exome	3.1575936163711007	17.706	-0.966632491391844	29.498139551043806	269	9	CALM1:omim;CALM2:omim;CALM3:omim;CAV3:omim;DYSF;KCNH2:exome,omim;OBSCN;PAM;TLE3	18	1.9205790454689249	0	0	.	0	0	.	33.609679721491986	protein_coding		s1111
locus_CACNB2	CACNB2	omim	1.879575675234972	201.41	-0.0899610320248361	29.498139551043806	269	4	CACNA1C:omim;CACNA1D;CACNA2D1:omim;KCNH2:exome,omim	4	1.9205790454689249	0	0	.	0	0	.	33.20833323972287	omim		s1111
rs13018106	FIGN	.	0.0	74.704	-0.4186111851359659	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.000107411376767	protein_coding		s1__1
rs359466	C5orf47	.	0.0	84.916	-0.3572360783345431	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.061482518178188	protein_coding		s1__1
rs359466	CPEB4	.	0.0	0.514	-1.052861063172944	28.23957137395911	269	0		6	1.9205790454689249	0	0	.	0	0	.	29.107289356255087	protein_coding		.
rs10820614	HABP4	.	0.0	16.389	-0.978047352270879	29.333195258061693	270	1	PRKCA:coloc	3	1.9205790454689249	0	0	.	0	0	.	30.275726951259745	protein_coding		.
rs10820614	SLC35D2	.	0.0	69.275	-0.4563372084494044	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.962381388063328	protein_coding		s1__1
rs10820614	ZNF367	.	0.0	47.871	-0.6441495871828811	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.77456900932985	protein_coding		.
rs2744375+rs7771320	CAGE1	.	0.0	113.126	-0.2381856837836015	29.498139551043806	269	1	MPPED2	1	1.9205790454689249	0	0	.	0	0	.	31.180532912729127	protein_coding		s1_11
rs2744375+rs7771320	DSP	.	0.0	12.989	-1.0045146559579208	26.929036699254738	271	3	L1TD1;PRKCA:coloc;RELB	17	1.9205790454689249	0	0	.	0	0	.	27.845101088765745	protein_coding		.
rs2744375+rs7771320	RIOK1	.	0.0	112.708	-0.2395313283148125	27.67818286626704	270	2	DDX17:coloc;EIF2S2	12	1.9205790454689249	0	0	.	0	0	.	29.35923058342115	protein_coding		.
rs2744375+rs7771320	SNRNP48	.	0.0	35.592	-0.777133468908039	29.237485488817924	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.38093106537881	protein_coding		.
rs1886512+rs728926	KLF12	coloc	1.7308710995530423	252.896	-0.0590493635391548	29.498139551043806	269	1	PMP22	1	1.9205790454689249	0	0	.	0	0	.	33.09054033252662	protein_coding		s1111
rs3825214+rs6489953+rs883079	TBX5	.	0.0	48.506	-0.637681497638185	29.498139551043806	269	2	NKX2-5;TAF6	6	1.9205790454689249	1	1	NKX2-5	0	0	.	30.78103709887455	protein_coding		s1_11
rs1362212+rs1419856+rs58437978	TBX20	.	0.0	16.235	-0.9793426462623844	29.498139551043806	269	1	TLE3	1	1.9205790454689249	0	0	.	0	0	.	30.439375950250344	protein_coding		s1_11
rs17201923	FLRT2	coloc	1.7308710995530423	199.924	-0.091178312088106	29.498139551043806	269	1	FGFR1	1	1.9205790454689249	0	0	.	0	0	.	33.05841138397767	protein_coding		s1111
rs16870629+rs737154	NKD2	.	0.0	6.146	-1.0416617154939265	29.75948647052371	270	1	CAV1:coloc	2	1.9205790454689249	0	0	.	0	0	.	30.638403800498708	protein_coding		.
rs16870629+rs737154	SLC12A7	exome	3.1575936163711007	14.9	-0.9902026191662082	29.498139551043806	269	0		1	1.9205790454689249	0	0	.	0	0	.	33.58610959371762	protein_coding		s01_1
rs16870629+rs737154	TRIP13	.	0.0	122.064	-0.2117145396673257	27.88109352192157	270	1	MPPED2	10	1.9205790454689249	0	0	.	0	0	.	29.58995802772317	protein_coding		.
rs7195486	GLIS2	.	0.0	109.582	-0.2499275068756921	28.76599318770471	267	1	AKAP9:omim	4	1.9589114084883112	0	0	.	0	0	.	30.474977089317328	protein_coding		.
rs7195486	SRL	.	0.0	36.896	-0.7625034532440236	29.39888038563461	267	1	CAV3:omim	1	1.9589114084883112	0	0	.	0	0	.	30.595288340878906	protein_coding		.
rs7195486	TFAP4	.	0.0	53.619	-0.587498426418206	29.498139551043806	269	3	GNB4:coloc;SP3;ZHX3	5	1.9205790454689249	0	0	.	0	0	.	30.831220170094525	protein_coding		s0_11
rs272564	TMEM53	.	0.0	127.858	-0.1966692855855129	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.22204931092722	protein_coding		s1__1
rs10488821	MPPED2	.	0.0	105.653	-0.2638722692137944	29.498139551043806	269	1	CAGE1	2	1.9205790454689249	0	0	.	0	0	.	31.154846327298934	protein_coding		s1_11
rs75714509	HVCN1	.	0.0	47.125	-0.6518111639243062	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.766907432588425	protein_coding		s0__1
rs75714509	PPP1CC	.	0.0	100.599	-0.2833759980521212	27.9254216891959	275	6	CAPZA2;CREBBP;DDX17:coloc;PAM;RYR2:omim;SP3	20	1.9205790454689249	0	0	.	0	0	.	29.562624736612705	protein_coding		.
rs75714509	PPTC7	.	0.0	109.047	-0.2517673211520311	29.07389398948945	269	0		2	1.9205790454689249	0	0	.	0	0	.	30.742705713806345	protein_coding		.
rs75714509	TCTN1	.	0.0	28.265	-0.8592443686817536	28.6543844289331	269	0		4	1.9205790454689249	0	0	.	0	0	.	29.715719105720268	protein_coding		.
rs2025096	ACSS2	.	0.0	80.051	-0.3850006839518363	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.033717912560896	protein_coding		.
rs2025096	GGT7	.	0.0	107.477	-0.2572724074896796	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.161446189023053	protein_coding		s1__1
rs2025096	GSS	.	0.0	3.609	-1.049021665490519	29.75926378347416	270	1	HPGDS	1	1.9205790454689249	0	0	.	0	0	.	30.63082116345256	protein_coding		.
rs2025096	MYH7B	.	0.0	3.613	-1.0490130083806968	29.80653768882749	271	2	CACNA2D1:omim;GPD1L:omim	3	1.9205790454689249	0	0	.	0	0	.	30.67810372591572	protein_coding		.
rs2025096	TRPC4AP	.	0.0	50.207	-0.6206050963400356	29.333195258061693	270	1	NOS1AP:coloc	3	1.9205790454689249	0	0	.	0	0	.	30.633169207190583	protein_coding		.
rs79121763	PMP22	.	0.0	28.772	-0.8536395177110061	29.498139551043806	269	6	EIF2S2;HAND1;ID2;KLF12:coloc;SCN3B:omim;TRDN:omim	9	1.9205790454689249	0	0	.	0	0	.	30.565079078801723	protein_coding		s1_11
rs79121763	TEKT3	.	0.0	15.039	-0.9891036079399964	28.34830719916081	263	0		1	1.9205790454689249	0	0	.	0	0	.	29.279782636689745	protein_coding		.
locus_SCN1B	SCN1B	omim	1.879575675234972	4.989	-1.045478963524077	29.498139551043806	269	2	KCND3:omim;SCN4B:omim	2	1.9205790454689249	0	0	.	0	0	.	32.252815308223624	omim		s1111
locus_TRDN	TRDN	omim	1.879575675234972	0.071	-1.052939354600266	29.498139551043806	269	4	CALM1:omim;CASQ2:omim;NRAP:exome;PMP22	8	1.9205790454689249	0	0	.	0	0	.	32.24535491714744	omim		s1111
rs11763856	HERPUD2	.	0.0	188.958	-0.100946273506045	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.31777232300669	protein_coding		s1__1
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	ACVR2B	.	0.0	64.368	-0.493777746999271	29.34532654825929	266	2	ACVR2A;BMP2	2	1.9205790454689249	0	0	.	0	0	.	30.77212784672895	protein_coding		.
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	EXOG	.	0.0	22.131	-0.924455776839967	29.13359429561578	266	2	SLC6A4;TRDN:omim	3	1.9205790454689249	0	0	.	0	0	.	30.129717564244736	protein_coding		.
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	SCN10A	exome,omim,coloc	6.768040391159115	18.358	-0.960768687734052	29.498139551043806	269	5	CACNA1D;CALM1:omim;CALM2:omim;CALM3:omim;GJA1	8	1.9205790454689249	0	0	.	0	0	.	37.2259902999378	protein_coding		s0111
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	SCN5A	omim	1.879575675234972	16.941	-0.9733353736267308	31.254104959361257	274	10	CACNA1C:omim;CACNA1D;CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;CAV3:omim;GPD1L:omim;KCNJ2:omim;SNTA1:omim	11	1.9205790454689249	0	0	.	0	0	.	34.080924306438426	protein_coding		.
rs7562790	CRIM1	.	0.0	90.634	-0.3277262066634444	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.090992389849283	protein_coding		s0__1
rs7562790	FEZ2	.	0.0	105.856	-0.2631266488225715	29.28542228223344	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.9428746788798	protein_coding		.
rs1483890+rs900669	FRMD4B	.	0.0	24.514	-0.8998240368438488	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.51889455966888	protein_coding		s1__1
rs10767455	ANO3	.	0.0	388.564	-0.025921257260957	29.498139551043806	269	1	SORT1	1	1.9205790454689249	0	0	.	0	0	.	31.39279733925177	protein_coding		s1_11
rs3807989+rs9920	CAV1	coloc	1.7308710995530423	21.193	-0.9338255176405464	29.498139551043806	269	10	CACNA1C:omim;CAV3:omim;CAVIN2;FLOT1;GJA1;HTR2A;IGFBP3;KCNH2:exome,omim;NR3C2;SNTA1:omim	16	1.9205790454689249	1	1	SREBF1	0	0	.	32.215764178425225	protein_coding		s0111
rs3807989+rs9920	MET	.	0.0	112.158	-0.2413176173183947	28.706460950805365	266	7	CALM1:omim;ID2;LAPTM4B:coloc;LRIG1;SOCS6;TBX5;TNS3	15	1.9205790454689249	1	1	MITF	0	0	.	30.385722378955897	protein_coding		.
rs13314892	MITF	.	0.0	6.445	-1.0405519678486874	29.498139551043806	269	1	CREBBP	1	1.9205790454689249	0	0	.	3	1	PPARGC1A	30.37816662866404	protein_coding		s1_11
rs1388107+rs7726558	DTWD2	.	0.0	75.622	-0.412598341271444	29.498139551043806	269	1	PCDH7	2	1.9205790454689249	0	0	.	0	0	.	31.006120255241285	protein_coding		s1_11
rs1994135	SYT10	.	0.0	155.232	-0.1425272709506603	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.27619132556208	protein_coding		s1__1
rs13087058	PDZRN3	.	0.0	101.112	-0.281311079568087	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.13740751694464	protein_coding		s1__1
rs404321	POM121	.	0.0	76.242	-0.4085953638582343	28.86354968917763	269	0		3	1.9205790454689249	0	0	.	0	0	.	30.37553337078832	protein_coding		.
rs404321	SPDYE11	.	0.0	92.271	-0.3198530435368115	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.098865552975923	protein_coding		.
rs404321	SPDYE8	.	0.0	64.128	-0.4956933638385432	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.923025232674185	protein_coding		.
rs404321	SPDYE9	.	0.0	120.381	-0.2163805588592639	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.20233803765347	protein_coding		s1__1
rs404321	TRIM74	.	0.0	11.362	-1.01544788682062	29.07389398948945	269	0		2	1.9205790454689249	0	0	.	0	0	.	29.97902514813775	protein_coding		.
locus_FAM13B	FAM13B	coloc	1.7308710995530423	9.465	-1.0266110244551918	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	32.12297867161058	coloc		s11_1
rs180239	BET1	.	0.0	83.252	-0.3664451627114456	27.933653968500664	271	4	EIF2S2;GJA1;TMF1;TRDN:omim	14	1.9205790454689249	0	0	.	0	0	.	29.48778785125814	protein_coding		.
rs180239	GNG11	coloc	1.7308710995530423	0.632	-1.0528202154696815	29.498139551043806	269	2	GNB4:coloc;REP15	2	1.9205790454689249	0	0	.	0	0	.	32.096769480596095	protein_coding		s0111
rs180239	TFPI2	coloc	1.7308710995530423	35.707	-0.7758411049191641	28.97709014938036	267	0		0	1.9205790454689249	0	0	.	0	0	.	31.85269918948316	protein_coding		.
rs4648819	FAAP20	.	0.0	65.618	-0.483929165595898	29.07389398948945	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.510543869362472	protein_coding		.
rs4648819	MORN1	.	0.0	118.203	-0.2226303790130186	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.19608821749972	protein_coding		s00_1
rs4648819	RER1	.	0.0	118.477	-0.2218306779019555	28.911860456233622	270	1	PMP22	4	1.9205790454689249	0	0	.	0	0	.	30.6106088238006	protein_coding		.
rs4648819	SKI	coloc	1.7308710995530423	45.032	-0.6736541906404668	28.03391382850361	269	0		6	1.9205790454689249	0	0	.	0	0	.	31.01170978288512	protein_coding		.
rs1961102	ATP6V1C1	.	0.0	100.446	-0.2839957146350355	29.498139551043806	269	1	VPS29:coloc	3	1.9205790454689249	0	0	.	0	0	.	31.134722881877693	protein_coding		s1_11
rs1961102	AZIN1	.	0.0	56.454	-0.5612028281730163	29.66289005671689	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.0222662740128	protein_coding		.
rs7612445	ACTL6A	.	0.0	107.695	-0.2564984269480095	28.816819600705827	268	3	DPF3;RELB;TBX5	8	1.9205790454689249	0	0	.	0	0	.	30.48090021922674	protein_coding		.
rs7612445	GNB4	coloc	1.7308710995530423	3.721	-1.0487757021720714	29.498139551043806	269	4	GNG11:coloc;KCNJ5:coloc,omim;MTCH1;TFAP4	7	1.9205790454689249	0	0	.	0	0	.	32.1008139938937	protein_coding		s0111
rs7612445	MFN1	.	0.0	107.482	-0.2572546206438482	29.397102003230344	267	2	GJA1;MTCH1	3	1.9205790454689249	0	0	.	0	0	.	31.060426428055425	protein_coding		.
rs12444261+rs12930096+rs7198919+rs735951	LITAF	coloc	1.7308710995530423	8.116	-1.0334412184362645	29.498139551043806	269	3	CACNA1C:omim;FGFR1;RASSF3	4	1.9205790454689249	0	0	.	0	0	.	32.11614847762951	protein_coding		s0111
rs12444261+rs12930096+rs7198919+rs735951	SNN	.	0.0	27.669	-0.8658034049225136	28.92656923603857	266	0		0	1.9205790454689249	0	0	.	0	0	.	29.981344876584984	protein_coding		.
rs12444261+rs12930096+rs7198919+rs735951	TXNDC11	.	0.0	38.297	-0.7468635195347897	28.81616463289004	268	2	CREBBP;SORT1	5	1.9205790454689249	0	0	.	0	0	.	29.98988015882417	protein_coding		.
rs61735998+rs879568	KIAA1328	.	0.0	97.41	-0.2966694795196686	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.12204911699306	protein_coding		s1__1
rs61735998+rs879568	TPGS2	.	0.0	66.889	-0.4741347386874909	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.944583857825243	protein_coding		.
rs9966832	RIOK3	.	0.0	48.099	-0.641821466309742	29.498139551043806	269	3	CALM1:omim;CALM2:omim;CALM3:omim	3	1.9205790454689249	0	0	.	0	0	.	30.77689713020299	protein_coding	regulatory_region_variant	s0_11
rs9966832	RMC1	.	0.0	98.323	-0.2927815745173293	28.14284633737984	267	1	TLE3	5	1.9205790454689249	0	0	.	0	0	.	29.770643808331435	protein_coding	regulatory_region_variant	.
rs12889267	ARHGEF40	.	0.0	4.334	-1.047298988243287	27.836003857563668	265	0		4	1.9205790454689249	0	0	.	0	0	.	28.709283914789303	protein_coding		.
rs12889267	METTL17	.	0.0	84.627	-0.3588146350779738	26.62694275164168	265	0		9	1.9205790454689249	0	0	.	0	0	.	28.188707162032628	protein_coding		.
rs12889267	NDRG2	.	0.0	48.831	-0.6343904330793235	29.498139551043806	269	4	ATP1B1;CAV3:omim;NDRG4:coloc;SNTA1:omim	5	1.9205790454689249	0	0	.	0	0	.	30.784328163433408	protein_coding		s0_11
rs12889267	OR5AU1	.	0.0	73.763	-0.424882368417823	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	30.16105591064208	protein_coding		.
rs12889267	RNASE13	.	0.0	41.789	-0.7084177366825383	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.87752054237736	protein_coding		.
rs12889267	RNASE2	.	0.0	119.12	-0.2199693456922355	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	30.365968933367668	protein_coding		.
rs12889267	RNASE7	.	0.0	32.291	-0.8142945995198828	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.77164367954002	protein_coding		.
rs12889267	RNASE8	.	0.0	16.785	-0.9746778378490336	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.611260441210867	protein_coding		.
rs12889267	SLC39A2	.	0.0	75.352	-0.4143561380511318	27.836003857563668	265	0		4	1.9205790454689249	0	0	.	0	0	.	29.34222676498146	protein_coding		.
rs12889267	TMEM253	.	0.0	24.204	-0.9030882230762852	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.68285005598361	protein_coding		.
rs12889267	TPPP2	.	0.0	50.498	-0.617721032212402	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.9682172468475	protein_coding		.
rs12889267	ZNF219	.	0.0	24.048	-0.9047245894412316	28.24832389247817	265	0		2	1.9205790454689249	0	0	.	0	0	.	29.264178348505865	protein_coding		.
rs295140	SPATS2L	coloc	1.7308710995530423	9.905	-1.0241804307912945	29.498139551043806	269	1	FGFR1	3	1.9205790454689249	0	0	.	0	0	.	32.12540926527448	protein_coding		s1111
locus_CACNA2D1	CACNA2D1	omim	1.879575675234972	248.666	-0.060948681645472	29.498139551043806	269	4	CACNA1C:omim;CACNB2:omim;CAV3:omim;SLC8A1	5	1.9205790454689249	0	0	.	0	0	.	33.23734559010223	omim		s1111
rs6123471	BPI	.	0.0	92.402	-0.3192335327276074	29.498139551043806	269	0		0	1.9205790454689249	1	1	SP3	0	0	.	31.099485063785124	protein_coding		s1__1
rs6123471	KIAA1755	.	0.0	48.981	-0.6328759526554121	29.498139551043806	269	0		0	1.8441978907573944	0	0	.	0	0	.	30.709461489145788	protein_coding		.
rs6123471	TGM2	.	0.0	46.484	-0.658447355159864	29.476848892855287	273	4	CALM1:omim;CAV3:omim;PMP22;SLC6A4	9	1.8441978907573944	0	0	.	0	0	.	30.66259942845281	protein_coding		.
rs728478	YPEL2	.	0.0	57.488	-0.5518921390550792	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.86682645745765	protein_coding		s1__1
rs73158705	CHRM2	.	0.0	22.701	-0.9186661434236886	29.498139551043806	269	1	TMEM8B	2	1.9205790454689249	0	0	.	0	0	.	30.50005245308904	protein_coding		s1_11
rs12257568	SH3PXD2A	.	0.0	92.459	-0.3189644561497015	29.498139551043806	269	4	CBY1;FAM53C;MAPKAP1;SIPA1L1	5	1.9205790454689249	0	0	.	0	0	.	31.099754140363032	protein_coding		s0_11
rs12257568	STN1	.	0.0	114.452	-0.2339840832351121	28.76577460077232	267	2	RCOR1;TFAP4	5	1.9205790454689249	0	0	.	0	0	.	30.45236956300613	protein_coding		.
locus_RYR2	RYR2	omim	1.879575675234972	395.902	-0.0249938151182929	29.498139551043806	269	9	CACNA1C:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;CAV3:omim;GJA1;RBM20;SNTA1:omim	14	1.9205790454689249	0	0	.	0	0	.	33.27330045662941	omim		s1111
rs1733724	DKK1	.	0.0	149.936	-0.1512038922646646	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.267514704248065	protein_coding		s1__1
