locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern
rs4642101	TMEM40	.	0.0	41.465	-0.6046717119529986	29.99843999307302	275	0		0	1.9205790454689249	0	0	.	0	0	.	31.314347326588944	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	CHD5	.	0.0	12.725	-0.8602785087767336	29.44344687328598	277	0		3	1.9205790454689249	0	0	.	0	0	.	30.503747409978168	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	GPR153	.	0.0	28.043	-0.7346050618253429	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.27077304793975	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	HES3	.	0.0	24.869	-0.7644647156458017	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.24091339411929	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	ICMT	.	0.0	16.654	-0.8337282188583304	29.44344687328598	277	0		3	1.9205790454689249	0	0	.	0	0	.	30.53029769989657	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	KCNAB2	.	0.0	98.135	-0.2454517771885031	30.12587685153892	278	1	SLC6A4	2	1.9205790454689249	0	0	.	0	0	.	31.80100411981934	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	RNF207	exome	3.1575936163711007	6.602	-0.8894312897138835	30.34172682708811	278	1	KCNH2:exome,omim	1	1.9205790454689249	0	0	.	0	0	.	34.530468199214255	protein_coding		s0111
rs145358377+rs200882245+rs2273042+rs709209+rs846111	RPL22	.	0.0	12.482	-0.8617376259075246	28.528255920179845	280	3	CALM1:omim;FGFR1;L1TD1	14	1.9205790454689249	0	0	.	0	0	.	29.58709733974125	protein_coding		.
rs164133+rs17460657+rs347272	C1orf226	coloc	1.8914897580833268	30.133	-0.7144623296462481	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	33.439333300994114	protein_coding		s01_1
rs164133+rs17460657+rs347272	SH2D1B	.	0.0	0.638	-0.9005999727121718	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	30.93075365231782	protein_coding		.
rs164133+rs17460657+rs347272	SPATA46	.	0.0	24.495	-0.7679032315932608	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.49440264096377	protein_coding		.
rs164133+rs17460657+rs347272	UHMK1	.	0.0	85.753	-0.2956928390951491	30.59907428911427	279	1	PAM	1	1.9205790454689249	0	0	.	0	0	.	32.22396049548804	protein_coding		.
rs295140	SPATS2L	coloc	1.8914897580833268	9.905	-0.8757427450734563	30.34172682708811	278	1	FGFR1	3	1.9205790454689249	0	0	.	0	0	.	33.27805288556691	protein_coding		s1111
rs17391905	C1orf185	.	0.0	21.753	-0.7924289483698855	30.77655626894673	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.90470636604577	protein_coding		.
rs17391905	CDKN2C	.	0.0	119.723	-0.1817964930075256	30.34172682708811	278	0		2	1.9205790454689249	0	0	.	0	0	.	32.08050937954951	protein_coding		s1__1
rs2926743+rs2958149	ATP5F1B	.	0.0	70.729	-0.3752561597588183	27.8776780913598	283	8	ALG10B;CACNA1C:omim;FGFR1;GJA1;SKI:coloc;SLC35F1;TBX3;TTN:exome	28	1.9205790454689249	0	0	.	0	0	.	29.423000977069904	protein_coding		.
rs2926743+rs2958149	BAZ2A	.	0.0	79.642	-0.3253092904685665	29.99622754403052	275	0		2	1.9205790454689249	0	0	.	0	0	.	31.59149729903088	protein_coding		.
rs2926743+rs2958149	HSD17B6	.	0.0	31.845	-0.6978012254469361	30.21164498883857	275	0		1	1.9205790454689249	0	0	.	0	0	.	31.43442280886056	protein_coding		.
rs2926743+rs2958149	NACA	exome	3.1575936163711007	4.955	-0.8943180950676346	30.34172682708811	278	3	ARHGAP24;CAV3:omim;SNTA1:omim	7	1.9205790454689249	0	0	.	0	0	.	34.525581393860506	protein_coding		s0111
rs2926743+rs2958149	PRIM1	.	0.0	10.98	-0.8702353383397845	29.56895135219824	275	0		4	1.9205790454689249	0	0	.	0	0	.	30.61929505932737	protein_coding		.
rs2926743+rs2958149	PTGES3	.	0.0	28.011	-0.7349111026154034	29.957917430234545	279	4	CAV3:omim;NR3C2;SLC6A4;TCF7L2	10	1.9205790454689249	0	0	.	0	0	.	31.143585373088065	protein_coding		.
rs12430683	TM9SF2	.	0.0	18.581	-0.8189041863268018	30.34172682708811	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.44340168623023	protein_coding		s1__1
rs9853921	IGSF11	.	0.0	941.055	-0.003720233332331	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.258585639224705	protein_coding		s1__1
locus_FAM13B	FAM13B	coloc	1.8914897580833268	9.465	-0.8778528786376071	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	33.27594275200276	coloc		s11_1
rs7729395	PAM	.	0.0	10.891	-0.8707099116079939	30.34172682708811	278	9	ANK2:omim;CALM1:omim;CALM2:omim;CALM3:omim;CASQ2:omim;PRKCA:coloc;SLC6A4;SORBS1;TTN:exome	17	1.9205790454689249	0	0	.	0	0	.	31.39159596094904	protein_coding		s1_11
rs13002735	B3GNT7	coloc	1.8914897580833268	8.463	-0.8823361140371566	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	33.2714595166032	protein_coding		s01_1
rs13002735	NCL	.	0.0	60.311	-0.4451314100933829	26.3228455659044	284	6	DDX17:coloc;KCNQ1:exome,omim;L1TD1;PPARGC1A;SKI:coloc;TBX5	28	1.9205790454689249	0	0	.	0	0	.	27.798293201279947	protein_coding		.
rs13002735	NMUR1	.	0.0	119.014	-0.1835076717138022	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.07879820084323	protein_coding		.
rs1344852	SLIT2	.	0.0	70.946	-0.3739371907713369	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.8883686817857	protein_coding		s1__1
rs2283847	MN1	.	0.0	37.134	-0.6461923769643327	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.6161134955927	protein_coding		s1__1
rs1408224+rs9590974	LRCH1	.	0.0	87.915	-0.2860286108229414	30.34172682708811	278	1	SLC6A4	1	1.9205790454689249	0	0	.	0	0	.	31.97627726173409	protein_coding		s1_11
rs4708832	SOD2	.	0.0	220.336	-0.0630921312478545	30.34172682708811	278	4	ABHD10;CAV3:omim;GJA1;SNTA1:omim	7	1.9205790454689249	0	0	.	0	0	.	32.19921374130918	protein_coding		s1_11
rs4362469	SOCS6	.	0.0	647.513	-0.0078195542940931	30.34172682708811	278	1	RCOR1	6	1.9205790454689249	0	0	.	0	0	.	32.25448631826294	protein_coding		s1_11
rs2298632	ASAP3	.	0.0	52.695	-0.5046579672084864	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.75764790534855	protein_coding		.
rs2298632	E2F2	.	0.0	122.456	-0.1754016248460339	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.87083394914296	protein_coding		.
rs2298632	HNRNPR	.	0.0	77.35	-0.3373519549886455	26.630372037145406	278	0		16	1.9205790454689249	0	0	.	0	0	.	28.213599127625685	protein_coding		.
rs2298632	TCEA3	coloc	1.8914897580833268	3.073	-0.8982379829205728	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	33.25555764771979	protein_coding		s01_1
rs2298632	ZNF436	.	0.0	24.534	-0.7675455980233765	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.06380802700661	protein_coding		.
rs2745959+rs41317993	CD34	.	0.0	4.822	-0.8946540284399873	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.36765184411705	protein_coding		.
rs2745959+rs41317993	CD46	.	0.0	36.35	-0.6538103945459498	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.608495478011086	protein_coding		.
rs2745959+rs41317993	PLXNA2	.	0.0	106.295	-0.2183179242826456	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	32.04398794827439	protein_coding		s1__1
rs3857067+rs7439869	HPGDS	.	0.0	90.208	-0.2762129924855942	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.98609288007144	protein_coding		s1__1
rs3857067+rs7439869	SMARCAD1	.	0.0	45.017	-0.5716496124398156	29.52746442867229	279	1	DDX17:coloc	7	1.9205790454689249	0	0	.	0	0	.	30.876393861701395	protein_coding		.
rs2283274	CACNA1C	omim	1.879575675234972	104.528	-0.2238416924174924	30.34172682708811	278	13	ATP1B1;ATP2A2;CACNA1D;CACNA2D1:omim;CACNB2:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAV1:coloc;CAV3:omim;FGFR1;LITAF:coloc;RYR2:omim	20	1.9205790454689249	0	0	.	0	0	.	33.91803985537452	protein_coding		s1111
rs2283274	DCP1B	.	0.0	70.843	-0.3745625773891033	28.069174252050143	266	1	CBY1	4	1.9205790454689249	0	0	.	0	0	.	29.615190720129966	protein_coding		.
rs624896	KCNN2	.	0.0	199.872	-0.0754704592815451	30.34172682708811	278	3	CALM1:omim;CALM2:omim;CALM3:omim	3	1.9205790454689249	0	0	.	0	0	.	32.18683541327549	protein_coding		s1_11
rs1171563	GPATCH4	.	0.0	114.742	-0.1942994356163145	28.727641053092498	275	0		4	1.9205790454689249	0	0	.	0	0	.	30.45392066294511	protein_coding		.
rs1171563	IQGAP3	.	0.0	85.828	-0.2953507412362049	30.34172682708811	278	3	CALM1:omim;CALM2:omim;CALM3:omim	3	1.9205790454689249	0	0	.	0	0	.	31.96695513132083	protein_coding		s0_11
rs1171563	MEF2D	.	0.0	3.307	-0.8978490203863122	29.358823561365625	275	0		1	1.9205790454689249	0	0	.	0	0	.	30.381553586448234	protein_coding		.
rs1171563	NAXE	.	0.0	105.019	-0.2222882218191856	29.61399706459065	276	1	ABHD10	2	1.9205790454689249	0	0	.	0	0	.	31.31228788824039	protein_coding		.
rs1171563	RHBG	.	0.0	117.526	-0.1871714286560166	29.571577066606665	275	0		0	1.9205790454689249	0	0	.	0	0	.	31.304984683419576	protein_coding		.
rs1171563	TTC24	.	0.0	92.986	-0.2648919766951023	29.571577066606665	275	0		0	1.9205790454689249	0	0	.	0	0	.	31.227264135380487	protein_coding		.
rs652673	WNT11	.	0.0	13.745	-0.8539089036968734	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.40839696886016	protein_coding		s1__1
rs17180489	DPF3	.	0.0	190.271	-0.0825239715564218	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	32.17978190100061	protein_coding		s1__1
rs1388107+rs7726558	DTWD2	.	0.0	75.622	-0.3467885691085636	30.34172682708811	278	2	CELSR2;PCDH7	2	1.9205790454689249	0	0	.	0	0	.	31.915517303448468	protein_coding		s1_11
rs9326726	FER	.	0.0	336.151	-0.0283054729497152	30.34172682708811	278	2	CALM1:omim;TMF1	2	1.9205790454689249	0	0	.	0	0	.	32.23400039960732	protein_coding		s1_11
rs9296504	ANKRD66	.	0.0	85.165	-0.2983922374751134	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.963913635081923	protein_coding		s1__1
rs9296504	CYP39A1	.	0.0	8.95	-0.8802136743902079	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.382092198166823	protein_coding		.
rs9296504	PLA2G7	.	0.0	73.607	-0.3581932734933533	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.90411259906368	protein_coding		.
rs9296504	SLC25A27	.	0.0	8.853	-0.8806450060632782	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.38166086649376	protein_coding		.
rs9296504	TDRD6	.	0.0	26.107	-0.7529507274262489	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.509355145130783	protein_coding		.
rs2207790+rs9436640	TM2D1	.	0.0	292.846	-0.0369046931286264	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.22540117942841	protein_coding		s1__1
rs1562782	ADM	.	0.0	16.091	-0.8378516917142609	30.0843577896062	277	2	CALCRL;EDN1	2	1.9205790454689249	0	0	.	0	0	.	31.167085143360865	protein_coding		.
rs1562782	AMPD3	.	0.0	12.851	-0.859512956525144	30.34172682708811	278	3	CAV3:omim;KCNQ1:exome,omim;SLC6A4	3	1.9205790454689249	0	0	.	0	0	.	31.40279291603189	protein_coding		s0_11
rs1562782	SBF2	.	0.0	26.943	-0.7450739326233199	29.147252980045096	275	0		2	1.9205790454689249	0	0	.	0	0	.	30.3227580928907	protein_coding		.
rs2273905	ANKRD9	.	0.0	1.114	-0.9003814315713742	30.51697794233189	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.53717555622944	protein_coding		.
rs2273905	RCOR1	.	0.0	83.987	-0.3038938992551941	30.34172682708811	278	1	SOCS6	3	1.9205790454689249	0	0	.	0	0	.	31.958411973301843	protein_coding		s1_11
rs12444261+rs12930096+rs7198919+rs735951	LITAF	coloc	1.8914897580833268	8.116	-0.8837821870795783	30.34172682708811	278	3	CACNA1C:omim;FGFR1;RASSF3	4	1.9205790454689249	0	0	.	0	0	.	33.270013443560785	protein_coding		s0111
rs12444261+rs12930096+rs7198919+rs735951	SNN	.	0.0	27.669	-0.7381765941145755	29.78463827644672	275	0		0	1.9205790454689249	0	0	.	0	0	.	30.967040727801063	protein_coding		.
rs12444261+rs12930096+rs7198919+rs735951	TXNDC11	.	0.0	38.297	-0.6349384479188421	29.190470338343687	276	1	CREBBP	5	1.9205790454689249	0	0	.	0	0	.	30.47611093589377	protein_coding		.
rs2485376	ELOVL3	.	0.0	63.95	-0.4192322502321693	30.042469184234164	276	0		0	1.9205790454689249	0	0	.	0	0	.	31.54381597947092	protein_coding		.
rs2485376	GBF1	.	0.0	44.728	-0.5742938707712307	30.039270213807384	281	5	ARHGEF16;FERMT2;MRTFB;NACA:exome;PARVA	10	1.9205790454689249	0	0	.	0	0	.	31.385555388505075	protein_coding		.
rs2485376	NFKB2	.	0.0	103.861	-0.2259753026831753	30.252614655471348	281	5	CALM1:omim;CALM2:omim;CALM3:omim;RELB;ZHX2	10	1.9045897949277	0	0	.	0	0	.	31.931229147715875	protein_coding		.
rs2485376	PITX3	coloc	1.8914897580833268	58.166	-0.4611678470413786	30.34172682708811	278	2	CAVIN2;F5	3	1.9205790454689249	0	0	.	0	0	.	33.69262778359898	protein_coding		s0111
rs6441111	CCNL1	.	0.0	42.489	-0.5950406718032692	26.127798001137336	288	10	CALM1:omim;CALM2:omim;CAPZA2;DDX17:coloc;LANCL2;MAP3K7;NACA:exome;SPATS2L:coloc;TGM2;TTN:exome	34	1.9205790454689249	0	0	.	0	0	.	27.453336374803	protein_coding		.
rs6441111	LINC00881	coloc	1.8914897580833268	14.138	-0.8513521548668158	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	33.30244347577354	lncRNA		s01_1
rs10820614	HABP4	.	0.0	16.389	-0.8356814064304616	30.16636733234114	279	1	PRKCA:coloc	3	1.9205790454689249	0	0	.	0	0	.	31.251264971379605	protein_coding		.
rs10820614	SLC35D2	.	0.0	69.275	-0.3842329676900283	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.878072904867004	protein_coding		s1__1
rs10820614	ZNF367	.	0.0	47.871	-0.5459884677921584	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.716317404764872	protein_coding		.
rs4591595	NKX6-1	.	0.0	372.51	-0.0231934516386596	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.239112420918374	protein_coding		s1__1
rs3733409	FAT1	coloc	1.8914897580833268	17.417	-0.827985987272918	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	33.32580964336744	protein_coding		s11_1
rs1549118	ADCK1	.	0.0	113.232	-0.1983208511076025	30.34172682708811	278	1	SLC6A4	4	1.9205790454689249	0	0	.	0	0	.	32.06398502144943	protein_coding		s1_11
rs138186803+rs2129561	MKLN1	.	0.0	168.916	-0.1020603904669703	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	32.16024548209006	protein_coding		s1__1
rs1994135	SYT10	.	0.0	155.232	-0.118254224451171	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.144051648105865	protein_coding		s1__1
rs2025096	ACSS2	.	0.0	80.051	-0.3232157431018154	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.939090129455217	protein_coding		.
rs2025096	GGT7	.	0.0	107.477	-0.214724423985386	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.04758144857165	protein_coding		s1__1
rs2025096	GSS	.	0.0	3.609	-0.8973054545511127	30.59907428911427	279	1	HPGDS	1	1.9205790454689249	0	0	.	0	0	.	31.62234788003208	protein_coding		.
rs2025096	MYH7B	.	0.0	3.613	-0.8972979413779582	30.639236404500625	280	2	CACNA2D1:omim;GPD1L:omim	3	1.9205790454689249	0	0	.	0	0	.	31.66251750859159	protein_coding		.
rs2025096	TRPC4AP	.	0.0	50.207	-0.5256386897000769	30.16636733234114	279	1	NOS1AP:coloc	3	1.9205790454689249	0	0	.	0	0	.	31.561307688109984	protein_coding		.
rs12579753	PPFIA2	.	0.0	66.247	-0.4037192587280375	30.34172682708811	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.858586613829	protein_coding		s1__1
rs17020136+rs3770770	GPATCH11	.	0.0	63.646	-0.4213334007029551	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.84097247185408	protein_coding		s1__1
rs17020136+rs3770770	HEATR5B	.	0.0	23.136	-0.7802198458489094	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.266015728140083	protein_coding		.
rs180239	BET1	.	0.0	83.252	-0.3073909239625725	29.194884821513654	281	5	ATP2A2;EIF2S2;GJA1;TMF1;TRDN:omim	14	1.9205790454689249	0	0	.	0	0	.	30.808072943020008	protein_coding		.
rs180239	GNG11	coloc	1.8914897580833268	0.632	-0.9006019700916252	30.34172682708811	278	2	GNB4:coloc;REP15	2	1.9205790454689249	0	0	.	0	0	.	33.25319366054874	protein_coding		s0111
rs180239	TFPI2	coloc	1.8914897580833268	35.707	-0.6600733129992253	29.828078971079805	276	0		0	1.9205790454689249	0	0	.	0	0	.	32.98007446163283	protein_coding		.
rs904974	TLE3	.	0.0	107.453	-0.2147965959165596	30.34172682708811	278	4	CREBBP;TBX20;TCF7L2;TTN:exome	7	1.9205790454689249	0	0	.	0	0	.	32.04750927664048	protein_coding		s1_11
rs4430933+rs62144050	MEIS1	.	0.0	64.478	-0.4156097088276391	30.34172682708811	278	1	CREBBP	1	1.9205790454689249	0	0	.	0	0	.	31.8466961637294	protein_coding		s1_11
rs61735998+rs879568	KIAA1328	.	0.0	97.41	-0.2480736812540175	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.014232191303016	protein_coding		s1__1
rs61735998+rs879568	TPGS2	.	0.0	66.889	-0.3994970906946378	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.8628087818624	protein_coding		.
rs1991601+rs564190295	CHRNA1	.	0.0	81.527	-0.3157967946092807	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.515556830420707	protein_coding		.
rs1991601+rs564190295	GPR155	.	0.0	115.953	-0.191154122172635	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.0711517503844	protein_coding		s1__1
rs1991601+rs564190295	WIPF1	.	0.0	31.538	-0.7007958581994176	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.13055776683057	protein_coding		.
rs457162	SLC35F1	.	0.0	307.556	-0.0335953411551669	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	32.228710531401866	protein_coding		s1__1
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	ACVR2B	.	0.0	64.368	-0.4163616022331404	30.21031022460832	275	2	ACVR2A;BMP2	2	1.9205790454689249	0	0	.	0	0	.	31.714527667844106	protein_coding		.
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	EXOG	.	0.0	22.131	-0.7891275135084445	29.995121366755345	275	2	SLC6A4;TRDN:omim	3	1.9205790454689249	0	0	.	0	0	.	31.12657289871582	protein_coding		.
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	SCN10A	exome,omim,coloc	6.928659049689399	18.358	-0.820672924035608	30.34172682708811	278	5	CACNA1D;CALM1:omim;CALM2:omim;CALM3:omim;GJA1	8	1.9205790454689249	0	0	.	0	0	.	38.37029199821082	protein_coding		s0111
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	SCN5A	omim	1.879575675234972	16.941	-0.8315886764844609	32.084666103084345	283	10	CACNA1C:omim;CACNA1D;CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;CAV3:omim;GPD1L:omim;KCNJ2:omim;SNTA1:omim	11	1.9205790454689249	0	0	.	0	0	.	35.05323214730378	protein_coding		.
rs4855537	EOGT	.	0.0	19.733	-0.8095622300863304	30.51697794233189	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.62799475771448	protein_coding		.
rs4855537	TAFA4	.	0.0	22.937	-0.7819980229226127	30.8172142457214	279	2	NRXN3;PLXNA2	3	1.9205790454689249	0	0	.	0	0	.	31.95579526826772	protein_coding		.
rs4855537	TMF1	.	0.0	96.849	-0.2501277440105923	30.34172682708811	278	1	FER	3	1.9205790454689249	0	0	.	0	0	.	32.012178128546445	protein_coding		s0_11
rs4855537	UBA3	.	0.0	124.897	-0.1699490879590469	30.0843577896062	277	0		2	1.9205790454689249	0	0	.	0	0	.	31.83498774711608	protein_coding		.
rs4901308	FERMT2	.	0.0	37.828	-0.6394692926643971	30.34172682708811	278	3	CAV3:omim;KCNQ1:exome,omim;PARVA	6	1.9205790454689249	0	0	.	0	0	.	31.622836579892635	protein_coding		s0_11
rs4901308	GNPNAT1	.	0.0	121.6	-0.1773708134498414	29.82632116345925	276	1	GPD1L:omim	4	1.9205790454689249	0	0	.	0	0	.	31.56952939547834	protein_coding		.
rs1478173	OTOL1	.	0.0	779.597	-0.005409868053891	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.25689600450314	protein_coding	intergenic_variant	s1__1
rs1592560	NUBP1	.	0.0	25.956	-0.7543652085061875	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.291870365482808	protein_coding		.
rs1592560	TEKT5	.	0.0	46.052	-0.5622469315944717	29.69707608152968	278	0		3	1.9205790454689249	0	0	.	0	0	.	31.055408195404127	protein_coding		.
rs1592560	TVP23A	.	0.0	100.777	-0.2362001120259141	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.02610576053112	protein_coding		s1__1
rs2358740+rs4687718	CACNA1D	.	0.0	80.676	-0.3200483631040214	30.34172682708811	278	3	CACNA1C:omim;CACNB2:omim;SCN10A:coloc,exome,omim	3	1.9205790454689249	0	0	.	0	0	.	31.94225750945301	protein_coding		s0_11
rs2358740+rs4687718	DCP1A	.	0.0	73.999	-0.3559401941347367	29.53135998660101	279	4	CBY1;CCDC59;DDX17:coloc;TBX3	9	1.9205790454689249	0	0	.	0	0	.	31.095998837935205	protein_coding		.
rs2358740+rs4687718	PRKCD	.	0.0	92.278	-0.2677195960142902	27.99355803304684	277	2	CREBBP;VPS29:coloc	13	1.9205790454689249	0	0	.	0	0	.	29.64641748250147	protein_coding		.
rs2358740+rs4687718	RFT1	.	0.0	117.852	-0.1863602417133137	29.147036590149497	275	0		3	1.9205790454689249	0	0	.	0	0	.	30.881255393905107	protein_coding		.
rs2358740+rs4687718	TKT	.	0.0	7.735	-0.8853056680097644	28.90414293719496	279	4	CAV3:omim;CDH2;KCNQ1:exome,omim;SOD2	12	1.9205790454689249	0	0	.	0	0	.	29.939416314654125	protein_coding		.
rs1264353	DDR1	.	0.0	56.436	-0.4745196392874982	29.73289231900728	274	2	CDH2;SLC6A4	5	1.9205790454689249	0	0	.	0	0	.	31.178951725188703	protein_coding		.
rs1264353	FLOT1	.	0.0	79.132	-0.3279431021462452	30.34172682708811	278	6	CAPZA2;CAV1:coloc;CAV3:omim;L1TD1;SLC6A4;SORBS1	11	1.9205790454689249	0	0	.	0	0	.	31.934362770410782	protein_coding		s0_11
rs1264353	GTF2H4	.	0.0	88.222	-0.2846889442993634	29.428909263267823	272	0		2	1.9205790454689249	0	0	.	0	0	.	31.064799364437384	protein_coding		.
rs1264353	IER3	.	0.0	75.438	-0.3478119093692958	29.85609282736874	272	0		0	1.9205790454689249	0	0	.	0	0	.	31.42885996346837	protein_coding		.
rs1264353	MDC1	.	0.0	102.704	-0.2297410430787154	29.33168337356705	279	7	ANK2:omim;ATP2A2;CAVIN2;CREBBP;SENP2:exome;TCF7L2;TFAP4	16	1.9205790454689249	0	0	.	0	0	.	31.02252137595725	protein_coding		.
rs1264353	MUCL3	.	0.0	114.538	-0.1948362075782963	29.85609282736874	272	0		0	1.9205790454689249	0	0	.	0	0	.	31.58183566525937	protein_coding		.
rs1264353	SFTA2	.	0.0	112.124	-0.2013438848804928	29.85609282736874	272	0		0	1.9205790454689249	0	0	.	0	0	.	31.575327987957174	protein_coding		.
rs1264353	TUBB	.	0.0	102.55	-0.2302485524460337	28.150924953183136	280	8	GJA1;ID2;L1TD1;MAP3K7;RELB;SENP2:exome;SKI:coloc;TGM2	26	1.9205790454689249	0	0	.	0	0	.	29.841255446206027	protein_coding		.
rs1264353	VARS2	.	0.0	94.22	-0.2600553364193041	28.729352964465733	275	3	CAMK2D:coloc;PRKCA:coloc;RYR2:omim	12	1.9205790454689249	0	0	.	0	0	.	30.38987667351536	protein_coding		.
rs9826413	EOMES	.	0.0	70.758	-0.3750795818350672	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.88722629072197	protein_coding		s1__1
rs11700980	N6AMT1	.	0.0	103.45	-0.2273035291260413	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.035002343431	protein_coding		s1__1
rs12889267	ARHGEF40	.	0.0	4.334	-0.8958103889747991	28.683710130570773	274	0		4	1.9205790454689249	0	0	.	0	0	.	29.70847878706489	protein_coding		.
rs12889267	METTL17	.	0.0	84.627	-0.3008892646806168	27.453697998274635	274	0		9	1.9205790454689249	0	0	.	0	0	.	29.07338777906294	protein_coding		.
rs12889267	NDRG2	.	0.0	48.831	-0.5375514500061196	30.34172682708811	278	4	ATP1B1;CAV3:omim;NDRG4:coloc;SNTA1:omim	5	1.9205790454689249	0	0	.	0	0	.	31.72475442255092	protein_coding		s0_11
rs12889267	OR5AU1	.	0.0	73.763	-0.3572946307525315	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	31.090318152146708	protein_coding		.
