DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	2p22.1	2	40126137	SLC8A1	SLC8A1, SLC8A1-AS1			ENSG00000183023, ENSG00000227028			rs6544311-A	rs6544311	0	6544311	intron_variant	0	0.376	2E-10	9.698970004336019		0.65	[0.45-0.85] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	2p22.1	2	40525842	SLC8A1	SLC8A1			ENSG00000183023			rs12997023-C	rs12997023	0	12997023	intron_variant	0	0.049	5E-14	13.301029995663981		1.69	[1.26-2.12] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	2q31.1	2	173877880	SP3	RPL5P7 - SP3	ENSG00000234415	ENSG00000172845		5415	2970	rs938291-G	rs938291	0	938291	intergenic_variant	1	0.39	6E-10	9.221848749616356		0.53	[0.35-0.71] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	17q24.3	17	70329727	KCNJ2	AC011990.1			ENSG00000267109			rs10775360-T	rs10775360	0	10775360	intron_variant	0	0.292	1E-12	12.0		0.76	[0.54-0.98] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	3p22.2	3	38557546	SCN5A, SCN10A	SCN5A			ENSG00000183873			rs6793245-A	rs6793245	0	6793245	intron_variant	0	0.317	4E-27	26.397940008672037		1.12	[0.92-1.32] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	3p22.2	3	38592432	SCN5A, SCN10A	SCN5A			ENSG00000183873			rs11708996-C	rs11708996	0	11708996	intron_variant	0	0.148	2E-11	10.698970004336019		0.92	[0.65-1.19] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	3p22.2	3	38616408	SCN5A, SCN10A	SCN5A			ENSG00000183873			rs11710077-T	rs11710077	0	11710077	intron_variant	0	0.209	1E-13	13.0		0.92	[0.68-1.16] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	3p22.2	3	38673809	SCN5A, SCN10A	SCN5A - SCN10A	ENSG00000183873	ENSG00000185313		24136	22993	rs6599234-A	rs6599234	0	6599234	intergenic_variant	1	0.324	2E-11	10.698970004336019		0.7	[0.5-0.9] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	3p22.2	3	38725824	SCN5A, SCN10A	SCN10A			ENSG00000185313			rs6801957-T	rs6801957	0	6801957	intron_variant	0	0.403	1E-10	10.0		0.63	[0.43-0.83] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	3p21.31	3	47502513	C3ORF75	ELP6			ENSG00000163832			rs17784882-A	rs17784882	0	17784882	intron_variant	0	0.396	3E-8	7.522878745280337		0.54	[0.34-0.74] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	4q13.3	4	71272499	SLC4A4	SLC4A4			ENSG00000080493			rs2363719-A	rs2363719	0	2363719	intron_variant	0	0.108	8E-10	9.096910013008056		0.97	[0.66-1.28] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	4q22.2	4	94105283	SMARCAD1	ATOH1 - AC096746.1	ENSG00000172238	ENSG00000246541		274317	12509	rs3857067-A	rs3857067	0	3857067	intergenic_variant	1	0.457	1E-9	9.0		0.51	[0.35-0.67] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	5q31.2	5	138238036	GFRA3	CDC23 - GFRA3	ENSG00000094880	ENSG00000146013		24693	14344	rs10040989-A	rs10040989	0	10040989	intergenic_variant	1	0.133	5E-11	10.301029995663981		0.85	[0.6-1.1] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	6p22.3	6	16294491	GMPR	GMPR			ENSG00000137198			rs7765828-G	rs7765828	0	7765828	intron_variant	0	0.402	3E-10	9.522878745280337		0.55	[0.37-0.73] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	6q22.31	6	118214820	SLC35F1, PLN	SLC35F1			ENSG00000196376			rs457162-T	rs457162	0	457162	intron_variant	0	0.059	3E-18	17.522878745280337		1.85	[1.44-2.26] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	6q22.31	6	118331912	SLC35F1, PLN	SLC35F1 - AL589993.1	ENSG00000196376	ENSG00000216809		14236	120557	rs12210733-A	rs12210733	0	12210733	intergenic_variant	1	0.063	1E-22	22.0		2.05	[1.64-2.46] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	6q22.31	6	118346359	SLC35F1, PLN	SLC35F1 - AL589993.1	ENSG00000196376	ENSG00000216809		28683	106110	rs11153730-T	rs11153730	0	11153730	intergenic_variant	1	0.502	2E-67	66.69897000433602		1.65	[1.45-1.85] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	6q22.31	6	118679069	SLC35F1, PLN	CEP85L			ENSG00000111860			rs3902035-C	rs3902035	0	3902035	intron_variant	0	0.316	8E-16	15.096910013008056		0.85	[0.63-1.07] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	6q22.31	6	118722735	SLC35F1, PLN	CEP85L - SELENOKP3	ENSG00000111860	ENSG00000225549		12660	34783	rs9489510-G	rs9489510	0	9489510	regulatory_region_variant	1	0.31	1E-8	8.0		0.61	[0.39-0.83] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	7q31.2	7	116560038	CAV1	CAV1			ENSG00000105974			rs9920-C	rs9920	0	9920	3_prime_UTR_variant	0	0.093	3E-8	7.522878745280337		0.79	[0.52-1.06] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	7q36.1	7	150950881	KCNH2	KCNH2			ENSG00000055118			rs2072413-T	rs2072413	0	2072413	intron_variant	0	0.266	1E-49	49.0		1.68	[1.46-1.9] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	7q36.1	7	150970122	KCNH2	KCNH2			ENSG00000055118			rs3807375-T	rs3807375	0	3807375	intron_variant	0	0.36	3E-33	32.52287874528034		1.22	[1.02-1.42] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	8q13.3	8	70277107	NCOA2	NCOA2			ENSG00000140396			rs16936870-A	rs16936870	0	16936870	intron_variant	0	0.097	1E-9	9.0		0.99	[0.68-1.3] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	8q22.1	8	97838102	LAPTM4B	LAPTM4B			ENSG00000104341			rs11779860-C	rs11779860	0	11779860	intron_variant	0	0.47	2E-10	9.698970004336019		0.61	[0.41-0.81] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	8q22.3	8	102920617	AZIN1	AZIN1-AS1			ENSG00000253320			rs1961102-T	rs1961102	0	1961102	intron_variant	0	0.331	3E-9	8.522878745280337		0.57	[0.37-0.77] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	10q24.32	10	102290249	GBF1	GBF1			ENSG00000107862			rs2485376-A	rs2485376	0	2485376	intron_variant	0	0.391	3E-8	7.522878745280337		0.56	[0.36-0.76] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	11p15.5	11	2405754	KCNQ1	AC124057.1, TRPM5			ENSG00000230483, ENSG00000070985			rs2301696-G	rs2301696	0	2301696	intron_variant	0	0.404	4E-10	9.397940008672037		1.14	[0.79-1.49] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	11p15.5	11	2463573	KCNQ1	KCNQ1			ENSG00000053918			rs2074238-T	rs2074238	0	2074238	intron_variant	0	0.053	2E-28	27.69897000433602		4.89	[4.03-5.75] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	11p15.5	11	2465320	KCNQ1	KCNQ1			ENSG00000053918			rs7122937-T	rs7122937	0	7122937	intron_variant	0	0.188	1E-54	54.0		1.93	[1.69-2.17] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	11q12.2	11	61842278	FADS2	FADS2			ENSG00000134824			rs174583-T	rs174583	0	174583	intron_variant	0	0.344	8E-11	10.096910013008056		0.57	[0.39-0.75] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	12q24.11	12	110285398	ATP2A2	ATP2A2			ENSG00000174437			rs3026445-C	rs3026445	0	3026445	intron_variant	0	0.356	3E-12	11.522878745280337		0.62	[0.44-0.8] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	13q22.1	13	73938985	KLF12	KLF12			ENSG00000118922			rs728926-T	rs728926	0	728926	intron_variant	0	0.362	2E-8	7.698970004336019		0.57	[0.37-0.77] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	14q32.31	14	102508662	ANKRD9	ANKRD9			ENSG00000156381			rs2273905-T	rs2273905	0	2273905	5_prime_UTR_variant	0	0.355	4E-11	10.397940008672037		0.61	[0.43-0.79] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
2015-04-16	24952745	Arking DE	2014-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24952745	Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.	QT interval	Up to 70,389 European ancestry individuals, up to 672 Orcadian individuals	Up to 33,316 European ancestry individuals	15q21.2	15	50552821	USP50, TRPM7	TRPM7			ENSG00000092439			rs3105593-T	rs3105593	0	3105593	intron_variant	0	0.446	3E-12	11.522878745280337		0.66	[0.46-0.86] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QT interval	http://www.ebi.ac.uk/efo/EFO_0004682	GCST002500	Genome-wide genotyping array
