DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	1p36.11	1	26060932	NR	TRIM63			ENSG00000158022			rs2997447-?	rs2997447	0	2997447	intron_variant	0	NR	2E-8	7.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p24.1	6	12159466	NR	HIVEP1			ENSG00000095951			rs3777755-?	rs3777755	0	3777755	intron_variant	0	NR	3E-8	7.522878745280337	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	3p25.2	3	12800724	NR	CAND2			ENSG00000144712			rs4642101-?	rs4642101	0	4642101	intron_variant	0	NR	7E-7	6.154901959985743	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114943266	TBX3	AC009804.1 - AC008125.1	ENSG00000274879	ENSG00000257958		13331	134059	rs7132327-?	rs7132327	0	7132327	intergenic_variant	1	NR	1E-17	17.0	(EA)	217.11	[167.33-266.89] unit decrease	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	17q11.2	17	30158744	NSRP1, EFCAB5	NSRP1			ENSG00000126653			rs7211246-?	rs7211246	0	7211246	intron_variant	0	NR	6E-9	8.221848749616356	(EA)	115.62	[76.66-154.58] unit increase	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	21q21.1	21	15754675	USP25	USP25			ENSG00000155313			rs7283707-?	rs7283707	0	7283707	intron_variant	0	NR	4E-9	8.397940008672037	(EA)	175.56	[117.17-233.95] unit increase	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	1p36.22	1	11827246	NR	CLCN6			ENSG00000011021			rs7537765-?	rs7537765	0	7537765	intron_variant	0	NR	2E-8	7.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p24.3	6	7502516	NR	HNRNPLP1 - AL138878.1	ENSG00000233503	ENSG00000219993		19922	3687	rs7771320-?	rs7771320	0	7771320	intergenic_variant	1	NR	2E-8	7.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114355435	NR	TBX5			ENSG00000089225			rs883079-?	rs883079	0	883079	3_prime_UTR_variant	0	NR	8E-6	5.096910013008056	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (12-leadsum)	up to 47,942 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	17q24.2	17	66322239	PRKCA	PRKCA			ENSG00000154229			rs9912468-?	rs9912468	0	9912468	intron_variant	0	NR	5E-11	10.301029995663981	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003872	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q21.31	12	82182441	NR	AC011602.1 - CCDC59	ENSG00000258193	ENSG00000133773		183479	41240	rs10778876-?	rs10778876	0	10778876	intergenic_variant	1	NR	3E-6	5.522878745280337	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114943935	NR	AC009804.1 - AC008125.1	ENSG00000274879	ENSG00000257958		14000	133390	rs10850409-?	rs10850409	0	10850409	intergenic_variant	1	NR	1E-7	7.0	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	3p22.2	3	38535871	NR	EXOG			ENSG00000157036			rs10865879-?	rs10865879	0	10865879	intron_variant	0	NR	8E-7	6.096910013008056	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p21.33	6	30819985	NR	LINC00243			ENSG00000214894			rs1264353-?	rs1264353	0	1264353	intron_variant	0	NR	7E-6	5.154901959985743	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10q22.3	10	76131488	NR	LRMDA			ENSG00000148655			rs12764182-?	rs12764182	0	12764182	intron_variant	0	NR	1E-6	6.0	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	5q33.2	5	154489480	NR	AC026688.2 - AC026688.1	ENSG00000254293	ENSG00000253886		3330	4096	rs13165478-?	rs13165478	0	13165478	intergenic_variant	1	NR	4E-24	23.397940008672037	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	5q33.2	5	154492610	HAND1	AC026688.2 - AC026688.1	ENSG00000254293	ENSG00000253886		6460	966	rs13185595-?	rs13185595	0	13185595	intergenic_variant	1	NR	2E-24	23.69897000433602	(EA)	38.4	[31.01-45.79] unit decrease	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	7p12.3	7	46580547	NR	AC004869.1 - HMGN1P19	ENSG00000230680	ENSG00000224519		98969	54067	rs7784776-?	rs7784776	0	7784776	intergenic_variant	1	NR	5E-7	6.301029995663981	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	13q22.1	13	73938985	KLF12	KLF12			ENSG00000118922			rs728926-?	rs728926	0	728926	intron_variant	0	NR	6E-11	10.221848749616356	(EA)	0.4	[0.28-0.52] unit decrease	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114355435	NR	TBX5			ENSG00000089225			rs883079-?	rs883079	0	883079	3_prime_UTR_variant	0	NR	5E-16	15.301029995663981	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114943935	NR	AC009804.1 - AC008125.1	ENSG00000274879	ENSG00000257958		14000	133390	rs10850409-?	rs10850409	0	10850409	intergenic_variant	1	NR	5E-13	12.301029995663981	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p21.2	6	36655602	NR	RNU1-88P - Y_RNA	ENSG00000238554	ENSG00000252891		15930	17236	rs9470361-?	rs9470361	0	9470361	regulatory_region_variant	1	NR	2E-37	36.69897000433602	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6q22.31	6	118346359	PLN, SLC35F1, CEP85L	SLC35F1 - AL589993.1	ENSG00000196376	ENSG00000216809		28683	106110	rs11153730-?	rs11153730	0	11153730	intergenic_variant	1	NR	8E-29	28.096910013008056	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	18q12.3	18	44859921	NR	SETBP1			ENSG00000152217			rs991014-?	rs991014	0	991014	intron_variant	0	NR	2E-14	13.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	3p22.2	3	38616408	NR	SCN5A			ENSG00000183873			rs11710077-?	rs11710077	0	11710077	intron_variant	0	NR	4E-26	25.397940008672037	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	18q12.3	18	44856687	SETBP1	SETBP1			ENSG00000152217			rs10853525-?	rs10853525	0	10853525	intron_variant	0	NR	1E-14	14.0	(EA)	0.46	[0.34-0.58] unit increase	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	1p13.1	1	115790490	CASQ2	CASQ2 - NHLH2	ENSG00000118729	ENSG00000177551		21709	45887	rs12039739-?	rs12039739	0	12039739	regulatory_region_variant	1	NR	7E-9	8.154901959985743	(EA)	0.39	[0.25-0.53] unit decrease	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6q22.31	6	118346359	NR	SLC35F1 - AL589993.1	ENSG00000196376	ENSG00000216809		28683	106110	rs11153730-?	rs11153730	0	11153730	intergenic_variant	1	NR	7E-29	28.154901959985743	(EA)	0.63	[0.51-0.75] unit decrease	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	4p15.31	4	20182314	SLIT2	AC098862.1 - SLIT2	ENSG00000250611	ENSG00000145147		144342	69591	rs1344852-?	rs1344852	0	1344852	intergenic_variant	1	NR	1E-9	9.0	(EA)	0.47	[0.31-0.63] unit decrease	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p21.2	6	36655123	CDKN1A	RNU1-88P - Y_RNA	ENSG00000238554	ENSG00000252891		15451	17715	rs1321311-?	rs1321311	0	1321311	regulatory_region_variant	1	NR	1E-37	37.0	(EA)	0.84	[0.7-0.98] unit increase	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	2p22.2	2	37020872	NR	HEATR5B			ENSG00000008869			rs17020136-?	rs17020136	0	17020136	intron_variant	0	NR	1E-9	9.0	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10q21.1	10	52464217	DKK1	LNCAROD			ENSG00000231131			rs1733724-?	rs1733724	0	1733724	intron_variant	0	NR	4E-8	7.3979400086720375	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	11q12.2	11	61837342	FADS2, TMEM258	FADS2			ENSG00000134824			rs174577-?	rs174577	0	174577	intron_variant	0	NR	4E-11	10.397940008672037	(EA)	0.38	[0.26-0.5] unit decrease	Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	17q21.32	17	46935905	NR	AC005670.2, GOSR2			ENSG00000262633, ENSG00000108433			rs17608766-?	rs17608766	0	17608766	3_prime_UTR_variant	0	NR	9E-9	8.045757490560675	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	13q22.1	13	73946049	NR	KLF12			ENSG00000118922			rs1886512-?	rs1886512	0	1886512	intron_variant	0	NR	6E-10	9.221848749616356	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
