DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	4p15.2	4	23949395	PPARGC1A	PPARGC1A - DHX15	ENSG00000109819	ENSG00000109606		45306	568046	rs12501032-G	rs12501032	0	12501032	regulatory_region_variant	1	0.31	2E-15	14.698970004336019		0.2878	[0.22-0.36] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	22q13.1	22	38754445	SUN2, CBY1, FAM227A, JOSD1, TOMM22, DDX17, GTPBP1	SUN2			ENSG00000100242			rs2076028-A	rs2076028	0	2076028	intron_variant	0	0.29	5E-16	15.301029995663981		0.2949	[0.22-0.37] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	12q21.31	12	81825597	PPFIA2	PPFIA2 - AC091515.1	ENSG00000139220	ENSG00000257609		66044	42771	rs12579753-T	rs12579753	0	12579753	intergenic_variant	1	0.23	5E-10	9.301029995663981		0.2456	[0.17-0.32] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	12p13.33	12	2075300	CACNA1C	CACNA1C, CACNA1C			ENSG00000151067, ENSG00000285479			rs2283274-C	rs2283274	0	2283274	intron_variant	0	0.18	7E-20	19.154901959985743		0.4051	[0.32-0.49] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	2p16.1	2	59779570	BCL11A	AC007100.2, AC007100.1			ENSG00000286604, ENSG00000271955			rs12713404-T	rs12713404	0	12713404	intron_variant	0	0.38	9E-9	8.045757490560675		0.1992	[0.13-0.27] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	3p21.1	3	53421542	CACNA1D	CACNA1D			ENSG00000157388			rs2358740-T	rs2358740	0	2358740	intron_variant	0	0.32	4E-9	8.397940008672037		0.2079	[0.14-0.28] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	6p21.2	6	36852789	PPIL1	Z85996.3 - PPIL1	ENSG00000287891	ENSG00000137168		8387	2038	rs236349-G	rs236349	0	236349	regulatory_region_variant	1	0.34	1E-15	15.0		0.2812	[0.21-0.35] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1p34.1	1	44546601	RNF220	RNF220			ENSG00000187147			rs272564-C	rs272564	0	272564	intron_variant	0	0.28	5E-21	20.30102999566398		0.351	[0.28-0.42] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	17p11.2	17	17813217	SREBF1, RAI	SREBF1			ENSG00000072310			rs12941356-G	rs12941356	0	12941356	3_prime_UTR_variant	0	0.42	5E-8	7.301029995663981		0.1809	[0.12-0.25] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	2q37.1	2	231404173	B3GNT7	B3GNT7 - ZBTB8OSP2	ENSG00000156966	ENSG00000172799		3009	29750	rs13002735-C	rs13002735	0	13002735	regulatory_region_variant	1	0.24	1E-17	17.0		0.3305	[0.25-0.41] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	5p13.3	5	30888476	CDH6	AC026433.1 - RPL19P11	ENSG00000287940	ENSG00000241668		144772	165089	rs13165531-T	rs13165531	0	13165531	intergenic_variant	1	0.42	4E-11	10.397940008672037		0.221	[0.16-0.29] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	6q22.31	6	118238495	SCLC35F1, PLN	SLC35F1			ENSG00000196376			rs3951016-A	rs3951016	0	3951016	intron_variant	0	0.47	3E-55	54.52287874528034		0.5196	[0.45-0.58] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	7q32.3	7	131280650	MKLN1	MKLN1			ENSG00000128585			rs138186803-A	rs138186803	0	138186803	intron_variant	0	0.41	1E-16	16.0		0.3328	[0.25-0.41] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1p36.31	1	6212077	RNF207, ICMT	RNF207			ENSG00000158286			rs145358377-GA	rs145358377	0	145358377	intron_variant	0	0.36	2E-11	10.698970004336019		0.2594	[0.18-0.34] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	5q31.2	5	138217281	CDC23	CDC23 - GFRA3	ENSG00000094880	ENSG00000146013		3938	35099	rs1468333-C	rs1468333	0	1468333	intergenic_variant	1	0.63	1E-13	13.0		0.2548	[0.19-0.32] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	3p14.1	3	69361574	FRMD4B	FRMD4B			ENSG00000114541			rs1483890-G	rs1483890	0	1483890	intron_variant	0	0.3	3E-15	14.522878745280337		0.2836	[0.21-0.35] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	12p11.22	12	27802363	KLHL42	KLHL42			ENSG00000087448			rs1050288-T	rs1050288	0	1050288	3_prime_UTR_variant	0	0.34	3E-9	8.522878745280337		0.2125	[0.14-0.28] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	14q24.3	14	77913341	ADCK1	ADCK1			ENSG00000063761			rs1549118-T	rs1549118	0	1549118	intron_variant	0	0.28	5E-8	7.301029995663981		0.2003	[0.13-0.27] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	16p13.13	16	10717830	TEKT5	TEKT5 - MTCYBP33	ENSG00000153060	ENSG00000263241		22900	803	rs1592560-C	rs1592560	0	1592560	intergenic_variant	1	0.4	1E-7	7.0		0.1826	[0.11-0.25] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	19q13.2	19	40327563	C19orf47, MAP3K10	C19orf47			ENSG00000160392			rs16974196-A	rs16974196	0	16974196	intron_variant	0	0.32	1E-11	11.0		0.2436	[0.17-0.31] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	14q24.2	14	72418763	RGS6	RGS6			ENSG00000182732			rs17180489-C	rs17180489	0	17180489	intron_variant	0	0.14	9E-19	18.045757490560675		0.4896	[0.38-0.6] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	18q12.1	18	32423359	GAREM	GAREM1			ENSG00000141441			rs11081761-A	rs11081761	0	11081761	intron_variant	0	0.15	1E-8	8.0		0.2669	[0.17-0.36] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	20q12	20	41203988	ZHX3, EMILIN3	ZHX3			ENSG00000174306			rs17265513-C	rs17265513	0	17265513	missense_variant	0	0.19	1E-8	8.0		0.2398	[0.16-0.32] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	11q12.2	11	61784455	FEN1, FADS2, TMEM258, MYRF	TMEM258, MYRF			ENSG00000134825, ENSG00000124920			rs174536-C	rs174536	0	174536	non_coding_transcript_exon_variant	0	0.66	2E-30	29.69897000433602		0.399	[0.33-0.47] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	2q24.2	2	159196220	TANC1	TANC1			ENSG00000115183			rs17494056-C	rs17494056	0	17494056	intron_variant	0	0.27	7E-7	6.154901959985743		0.1844	[0.11-0.26] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	7q22.1	7	100895738	UFSP1, SRRT, ACHE, EPHB4, GIGYF1, PCOLCE	ACHE			ENSG00000087085			rs17881696-A	rs17881696	0	17881696	intron_variant	0	0.18	1E-41	41.0		0.5784	[0.49-0.66] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	18q11.2	18	22549561	CTAGE1, GATA6	AC099849.1 - RPS4XP18	ENSG00000270855	ENSG00000239490		130267	36904	rs117159291-C	rs117159291	0	117159291	intergenic_variant	1	0.05	1E-7	7.0		0.4038	[0.25-0.55] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	3q21.1	3	122371255	CCDC58	CCDC58			ENSG00000160124			rs11920570-A	rs11920570	0	11920570	intron_variant	0	0.26	5E-13	12.301029995663981		0.2676	[0.19-0.34] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	12p11.1	12	33529470	SYT10	AC016956.1 - RNU6-400P	ENSG00000256070	ENSG00000212475		74018	46625	rs1994135-C	rs1994135	0	1994135	intergenic_variant	1	0.47	7E-34	33.15490195998574		0.4	[0.34-0.46] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	11p11.2	11	44958832	TP53I11	TP53I11 - LINC02685	ENSG00000175274	ENSG00000254654		7526	14938	rs12576326-G	rs12576326	0	12576326	intergenic_variant	1	0.34	1E-12	12.0		0.2528	[0.18-0.32] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1p22.3	1	87427449	LMO4	LINC01364 - RNA5SP52	ENSG00000227290	ENSG00000199318		55766	25791	rs2152735-A	rs2152735	0	2152735	regulatory_region_variant	1	0.33	7E-18	17.154901959985743		0.3061	[0.24-0.38] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	2p23.3	2	27508073	GCKR	GCKR			ENSG00000084734			rs1260326-C	rs1260326	0	1260326	missense_variant	0	0.39	4E-16	15.397940008672037		0.2746	[0.21-0.34] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	22q12.1	22	27785411	MN1	MN1			ENSG00000169184			rs2283847-T	rs2283847	0	2283847	intron_variant	0	0.45	5E-7	6.301029995663981		0.1741	[0.11-0.24] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	19q13.32	19	44918903	APOE, APOC1, PVRL2	APOC1			ENSG00000130208			rs12721051-G	rs12721051	0	12721051	3_prime_UTR_variant	0	0.18	5E-11	10.301029995663981		0.2874	[0.2-0.37] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	14q11.2	14	21074607	NDRG2, ARHGEF40, ZNF219	ARHGEF40			ENSG00000165801			rs12889267-G	rs12889267	0	12889267	missense_variant	0	0.16	4E-20	19.397940008672037		0.4164	[0.33-0.51] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	6p24.3	6	7554606	DSP	DSP			ENSG00000096696			rs2744375-T	rs2744375	0	2744375	intron_variant	0	0.16	2E-7	6.698970004336019		0.2403	[0.15-0.33] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	3p21.31	3	49732599	IP6K1, GMPPB, FAM212A, DAG1, KLHDC8B, LAMB2, PRKAR2A, QRICH1	IP6K1			ENSG00000176095			rs3749237-A	rs3749237	0	3749237	intron_variant	0	0.32	3E-13	12.522878745280337		0.2583	[0.19-0.33] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
