DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	2q14.3	2	122651367	intergenic	AC011246.1			ENSG00000286481			rs1439840-?	rs1439840	0	1439840	intron_variant	0	NR	7E-7	6.154901959985743		4.7	[2.74-6.66] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	3p14.1	3	68906333	FAM19A4	TAFA4			ENSG00000163377			rs4855537-?	rs4855537	0	4855537	intron_variant	0	NR	1E-6	6.0	(AA)	4.6	[2.84-6.36] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	2p24.2	2	18451319	NT5C1B, KCNS3	AC079148.3			ENSG00000287881			rs6718130-?	rs6718130	0	6718130	intron_variant	0	NR	8E-8	7.096910013008056	(EA)	9.1	[5.77-12.43] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	20p11.23	20	19291566	SLC24A3	SLC24A3			ENSG00000185052			rs6035275-?	rs6035275	0	6035275	intron_variant	0	NR	1E-7	7.0	(EA)	12.0	[7.69-16.31] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	3p14.2	3	62548760	CADPS	CADPS			ENSG00000163618			rs17639063-?	rs17639063	0	17639063	intron_variant	0	NR	3E-7	6.522878745280337	(Hispanic/Latino)	9.7	[5.98-13.42] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	18q11.2	18	25825224	SS18	RN7SL97P - AC027229.1	ENSG00000242216	ENSG00000264193		6692	127992	rs9966832-?	rs9966832	0	9966832	regulatory_region_variant	1	NR	2E-8	7.698970004336019	(EA)	10.4	[6.68-14.12] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	5q34	5	165976741	intergenic	AC008489.1 - RPL7P20	ENSG00000253946	ENSG00000254252		71133	51826	rs830233-?	rs830233	0	830233	intergenic_variant	1	NR	3E-12	11.522878745280337	(AA)	16.3	[11.79-20.81] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	1p31.3	1	61648730	TM2D1, NFIA	AC099791.4 - AC099791.1	ENSG00000287224	ENSG00000223920		58826	5464	rs1890262-?	rs1890262	0	1890262	intergenic_variant	1	NR	8E-7	6.096910013008056	(EA)	13.8	[8.31-19.29] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	1q24.3	1	172384331	DNM3	PIGC, DNM3			ENSG00000135845, ENSG00000197959			rs12132562-?	rs12132562	0	12132562	intron_variant	0	NR	4E-7	6.3979400086720375	(AA)	8.5	[5.17-11.83] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	6p12.1	6	54389791	TINAG	TINAG			ENSG00000137251			rs3736352-?	rs3736352	0	3736352	missense_variant	0	NR	3E-7	6.522878745280337		2.7	[1.72-3.68] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	13q14.13	13	46267417	LRRC63	LRRC63			ENSG00000173988			rs10507540-?	rs10507540	0	10507540	intron_variant	0	NR	6E-8	7.221848749616356		2.2	[1.42-2.98] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	18q12.3	18	44442837	SETBP1	LINC01478			ENSG00000267337			rs1397988-?	rs1397988	0	1397988	intron_variant	0	NR	7E-7	6.154901959985743		1.6	[1.01-2.19] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	20q11.22	20	35320106	UQCC	UQCC1			ENSG00000101019			rs6088791-?	rs6088791	0	6088791	intron_variant	0	NR	8E-7	6.096910013008056		1.1	[0.71-1.49] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	6p25.1	6	5478560	FARS2	FARS2			ENSG00000145982			rs200214-?	rs200214	0	200214	intron_variant	0	NR	4E-7	6.3979400086720375		3.6	[2.23-4.97] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	9p22.2	9	17346857	CNTLN	CNTLN			ENSG00000044459			rs7861565-?	rs7861565	0	7861565	intron_variant	0	NR	6E-8	7.221848749616356	(AA)	4.0	[2.63-5.37] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	8q24.12	8	121285201	HAS2, SNTB1	AC068413.1 - RPL35AP19	ENSG00000253619	ENSG00000239872		165447	94936	rs16895033-?	rs16895033	0	16895033	intergenic_variant	1	NR	1E-6	6.0	(EA)	7.9	[4.76-11.04] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	13q32.3	13	98775476	DOCK9, SLC15A1	SLC15A1 - DOCK9	ENSG00000088386	ENSG00000088387		22804	17953	rs12430683-?	rs12430683	0	12430683	intergenic_variant	1	NR	2E-7	6.698970004336019	(AA)	3.2	[2.02-4.38] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
